Day,Angle (deg),X,Y
65,63.2967032967033,29.092132505038304,57.83497663784268
66,64.28571428571429,28.389638531696182,58.951691852021604
67,65.27472527472528,27.657713692753987,60.062377152271004
68,66.26373626373626,26.896299706316658,61.1662659847125
69,67.25274725274726,26.105360034557872,62.262588789022246
70,68.24175824175825,25.28487981305462,63.3505734794353
71,69.23076923076923,24.43486577814866,64.42944591360475
72,70.21978021978022,23.555346193132557,65.49843034991775
73,71.20879120879121,22.646370774004794,66.55674989389615
74,72.1978021978022,21.708010615483147,67.60362693432705
75,73.1868131868132,20.740358117917296,68.63828356979432
76,74.17582417582418,19.74352691568846,69.65994202629537
77,75.16483516483517,18.717651807635676,70.66782506664762
78,76.15384615384616,17.66288868999998,71.66115639240367
79,77.14285714285714,16.579414492329125,72.63916103900942
80,78.13186813186813,15.467427116738925,73.60106576495016
81,79.12087912087912,14.327145380881262,74.5460994356476
82,80.10989010989012,13.15880896492117,75.4734934028758
83,81.09890109890111,11.962678362780903,76.38248188048041
84,82.08791208791209,10.73903483786221,77.27230231719209
85,83.07692307692308,9.488180383412121,78.14219576733646
86,84.06593406593407,8.210437687652119,78.99140726025124
87,85.05494505494505,6.906150103742875,79.81918616922805
88,86.04395604395604,5.5756816246106755,80.62478658080623
89,87.03296703296704,4.2194168626136195,81.40746766525096
90,88.02197802197803,2.8377610339767694,82.16649404905507
91,89.01098901098902,1.4311399478760176,82.90113619030818
92,90.0,5.119677015904172e-15,83.61067075778405
93,90.98901098901099,-1.4551918296335196,84.29438101459695
94,91.97802197802199,-2.933947974883258,84.95155720728444
95,92.96703296703296,-4.435760278044216,85.58149696117272
96,93.95604395604396,-5.960099981151153,86.18350568288288
97,94.94505494505495,-7.506417714473387,86.7568969708352
98,95.93406593406594,-9.074143482710982,87.30099303460511
99,96.92307692307693,-10.662686649464876,87.81512512398216
100,97.91208791208791,-12.271435920619695,88.29863396857539
101,98.9010989010989,-13.899759327346226,88.7508702288015
102,99.8901098901099,-15.547004209501285,89.17119495908013
103,100.87912087912088,-17.212497200276573,89.55898008404934
104,101.86813186813187,-18.895544213024117,89.91360888859501
105,102.85714285714286,-20.595430431265143,90.2344765224708
106,103.84615384615385,-22.311420302971342,90.52099052025898
107,104.83516483516485,-24.042757540292236,90.77257133739833
108,105.82417582417582,-25.78866512598982,90.98865290296867
109,106.81318681318682,-27.54834532793258,91.16868318988949
110,107.80219780219781,-29.320979723092805,91.31212480314225
111,108.79120879120879,-31.1057292325886,91.4184555865832
112,109.78021978021978,-32.901734169407504,91.4871692488531
113,110.76923076923077,-34.708114300549944,91.51777600883248
114,111.75824175824177,-36.523968925431845,91.50980326102065
115,112.74725274725276,-38.34837697248776,91.46279626113775
116,113.73626373626374,-40.18039711601983,91.37631883216457
117,114.72527472527473,-42.019067915441454,91.24995409093886
118,115.71428571428572,-43.86340797916698,91.083305195322
119,116.7032967032967,-45.71241615550107,90.87599611183154
120,117.6923076923077,-47.56507175298021,90.62767240351204
121,118.68131868131869,-49.42033479271441,90.33800203767285
122,119.67032967032968,-51.27714629537034,90.00667621297491
123,120.65934065934067,-53.13442860552066,89.6334102051804
124,121.64835164835165,-54.99108575616306,89.21794423070483
125,122.63736263736264,-56.84600387628356,88.76004432691813
126,123.62637362637363,-58.69805164439326,88.25950324793719
127,124.61538461538461,-60.546080791017054,87.71614137443183
128,125.6043956043956,-62.38892665314035,87.1298076357355
129,126.5934065934066,-64.22540878363436,86.5003804423012
130,127.58241758241759,-66.05433161867312,85.82776862628371
131,128.57142857142858,-67.87448520612627,85.11191238775622
132,129.56043956043956,-69.6846459978573,84.35278424378012
133,130.54945054945057,-71.48357770877391,83.55038997725072
134,131.53846153846155,-73.27003224536371,82.70476958213509
135,132.52747252747253,-75.04275070630115,81.81599820139938
136,133.51648351648353,-76.8004644575272,80.884187053607
137,134.5054945054945,-78.5418962839771,79.90948434383843
138,135.4945054945055,-80.26576161986922,78.89207615426565
139,136.4835164835165,-81.97076985915074,77.83218730938712
140,137.47252747252747,-83.65562574734135,76.73008221062067
141,138.46153846153845,-85.31903085560717,75.5860656346458
142,139.45054945054946,-86.95968513743868,74.40048348960619
143,140.43956043956044,-88.57628856779652,73.17372352301558
144,141.42857142857144,-90.16754286403375,71.90621597498036
145,142.41758241758242,-91.73215328728668,70.59843417014802
146,143.4065934065934,-93.26883052237602,69.2508950416329
147,144.3956043956044,-94.77629263354967,67.86415958005551
148,145.3846153846154,-96.25326709265995,66.43883320077568
149,146.3736263736264,-97.69849287558526,64.97556602239908
150,147.36263736263737,-99.11072262189268,63.47505304970585
151,148.35164835164835,-100.48872485191396,61.938034254293875
152,149.34065934065936,-101.83128623455411,60.3652945464473
153,150.32967032967034,-103.13721389830992,58.757663632046906
154,151.3186813186813,-104.40533777713706,57.11601574873019
155,152.30769230769232,-105.63451298198791,55.441269275990585
156,153.2967032967033,-106.82362218806125,53.7343862144793
157,154.28571428571428,-107.97157802707592,51.99637153043644
158,155.27472527472528,-109.07732547321227,50.22827236193361
159,156.26373626373626,-110.13984421077888,48.43117708444923
160,157.25274725274727,-111.15815097116845,46.60621423421638
161,158.24175824175825,-112.13130182627945,44.75455128877709
162,159.23076923076923,-113.05839442531531,42.87739330522839
163,160.21978021978023,-113.93857016174117,40.9759814177548
164,161.2087912087912,-114.77101625718173,39.05159119718129
165,162.19780219780222,-115.55496774920942,37.10553087644952
166,163.1868131868132,-116.28970937027644,35.13913944709212
167,164.17582417582418,-116.97457730552082,33.153784632939235
168,165.16483516483518,-117.608960817797,31.15086074842772
169,166.15384615384616,-118.1923037290636,29.13178644996601
170,167.14285714285714,-118.72410574818232,27.098002389828718
171,168.13186813186815,-119.20392363624079,25.05096878299414
172,169.12087912087912,-119.63137220169232,22.992162898175035
173,170.1098901098901,-120.00612511889359,20.923076485019052
174,171.0989010989011,-120.32791556499186,18.845213150054878
175,172.0879120879121,-120.59653667155644,16.760085694421377
176,173.0769230769231,-120.81184178883422,14.669213426734169
177,174.06593406593407,-120.97374456201669,12.574119464614052
178,175.05494505494505,-121.08221882041228,10.47632803841319
179,176.04395604395606,-121.13729828190186,8.377361810544897
180,177.03296703296704,-121.13907607648761,6.278739223536205
181,178.02197802197804,-121.08770409411784,4.181971889500948
182,179.01098901098902,-120.983392163247,2.0885620331777273
183,180.0,-120.82640706776797,1.4796967266801717e-14
184,180.989010989011,-120.6170714110135,-2.0822381601122015
185,181.97802197802199,-120.3557623364476,-4.156693023424285
186,182.96703296703296,-120.04291011545946,-6.221924028654987
187,183.95604395604397,-119.67899661331357,-8.276511610978401
188,184.94505494505495,-119.26455364480799,-10.31905922694657
189,185.93406593406593,-118.80016123154049,-12.348195264593217
190,186.92307692307693,-118.2864457728876,-14.362574834056415
191,187.9120879120879,-117.72407814286973,-16.360881435135056
192,188.90109890109892,-117.11377172500747,-18.34182849924438
193,189.8901098901099,-116.45628039709284,-20.30416080425195
194,190.87912087912088,-115.75239647749724,-22.246655761649002
195,191.86813186813188,-115.00294864424683,-24.168124576424905
196,192.85714285714286,-114.20879983761188,-26.06741328086571
197,193.84615384615387,-113.37084515640414,-27.943403644279726
198,194.83516483516485,-112.49000975756068,-29.795013961357924
199,195.82417582417582,-111.56724676793526,-31.62119972251047
200,196.81318681318683,-110.60353521651936,-33.420954170068946
201,197.8021978021978,-109.59987799460335,-35.193308744718045
202,198.7912087912088,-108.55729985065476,-36.93733342691668
203,199.7802197802198,-107.47684542596626,-38.65213697838809
204,200.76923076923077,-106.35957733639864,-40.336867089008265
205,201.75824175824175,-105.20657430484289,-41.99071043460527
206,202.74725274725276,-104.01892934833668,-43.61289265129849
207,203.73626373626374,-102.7977480231176,-45.20267823207037
208,204.72527472527474,-101.54414673026704,-46.75937035127052
209,205.71428571428572,-100.25925108401593,-48.28231062271326
210,206.7032967032967,-98.94419434422714,-49.770878796950264
211,207.6923076923077,-97.60011591406479,-51.22449240318104
212,208.6813186813187,-96.22815990338873,-52.64260634111799
213,209.6703296703297,-94.82947375798588,-54.024712427946135
214,210.65934065934067,-93.40520695436545,-55.37033890532228
215,211.64835164835165,-91.95650975949425,-56.67904991114415
216,212.63736263736266,-90.48453205454737,-57.950444920593455
217,213.62637362637363,-88.99042222147388,-59.18415816071931
218,214.6153846153846,-87.47532609094522,-60.37985800258573
219,215.60439560439562,-85.9403859500544,-61.537246334760084
220,216.5934065934066,-84.38673960796157,-62.65605792167145
221,217.58241758241758,-82.81551951754284,-63.73605975012206
222,218.57142857142858,-81.22785195098626,-64.77705036699126
223,219.56043956043956,-79.62485622718756,-65.77885921093335
224,220.54945054945057,-78.00764398873386,-66.74134594063946
225,221.53846153846155,-76.37731852621572,-67.66439976200671
226,222.52747252747253,-74.73497414758042,-68.54793875634476
227,223.51648351648353,-73.0816955902257,-69.39190921153795
228,224.5054945054945,-71.41855747353743,-70.19628495788625
229,225.49450549450552,-69.74662378958712,-70.96106671015794
230,226.4835164835165,-68.06694742973227,-71.68628141720703
231,227.47252747252747,-66.38056974489554,-72.37198162034072
232,228.46153846153848,-64.68852013734511,-73.01824482146277
233,229.45054945054946,-62.99181568184396,-73.6251728618668
234,230.43956043956044,-61.29146077409347,-74.19289131241614
235,231.42857142857144,-59.58844680445797,-74.72154887571415
236,232.41758241758242,-57.88375185501659,-75.21131680074637
237,233.4065934065934,-56.17834041805897,-75.66238831036392
238,234.3956043956044,-54.47316313420785,-76.0749780418713
239,235.3846153846154,-52.76915654842185,-76.44932150088292
240,236.3736263736264,-51.06724288220302,-76.78567452852616
241,237.36263736263737,-49.368329820405435,-77.08431278198032
242,238.35164835164835,-47.67331031111133,-77.34553122827063
243,239.34065934065936,-45.98306237711353,-77.56964365115957
244,240.32967032967034,-44.29844893761292,-77.75698217091917
245,241.31868131868134,-42.620317638808764,-77.90789677670459
246,242.30769230769232,-40.9495006921292,-78.0227548711971
247,243.2967032967033,-39.28681471891497,-78.10194082713602
248,244.2857142857143,-37.633060600436934,-78.14585555531083
249,245.27472527472528,-35.98902333219173,-78.15491608354795
250,246.26373626373626,-34.3554718814814,-78.12955514618565
251,247.25274725274727,-32.733159047347314,-78.07022078349844
252,248.24175824175825,-31.12282132198551,-77.97737595050039
253,249.23076923076923,-29.525178752830666,-77.85149813452934
254,250.21978021978023,-27.940934804552185,-77.6930789809877
255,251.2087912087912,-26.37077622026171,-77.50262392659224
256,252.19780219780222,-24.81537288128438,-77.28065183946508
257,253.1868131868132,-23.275377664900496,-77.02769466537647
258,254.17582417582418,-21.751426299514648,-76.74429707943543
259,255.16483516483518,-20.244137216759786,-76.43101614250509
260,256.1538461538462,-18.754111400094192,-76.08842096160639
261,257.14285714285717,-17.281932229496643,-75.71709235356136
262,258.13186813186815,-15.828165321913772,-75.31762251111216
263,259.1208791208791,-14.393358367160815,-74.8906146707422
264,260.1098901098901,-12.97804095902312,-74.43668278141554
265,261.09890109890114,-11.582724421352872,-73.95645117344115
266,262.0879120879121,-10.207901629001372,-73.45055422665679
267,263.0769230769231,-8.854046823472999,-72.9196360371241
268,264.0659340659341,-7.5216154232347,-72.36435008151467
269,265.05494505494505,-6.211043828659613,-71.7853588783617
270,266.04395604395603,-4.92274922163173,-71.18333364534617
271,267.03296703296706,-3.6571293598854338,-70.55895395177926
272,268.02197802197804,-2.414562366202751,-69.91290736543935
273,269.010989010989,-1.1954065126390008,-69.2458890929175
274,270.0,-1.2594010802837148e-14,-68.55860161262055
275,270.989010989011,1.1713392671564946,-67.8517542995803
276,271.978021978022,2.3183139096686416,-67.12606304121488
277,272.967032967033,3.440647306685996,-66.38224984318663
278,273.95604395604397,4.538083831916872,-65.62104242450434
279,274.94505494505495,5.6103890927108955,-64.84317380101542
280,275.9340659340659,6.657350171422611,-64.04938185644151
281,276.9230769230769,7.678775868438292,-63.240408900112364
282,277.91208791208794,8.674496946184291,-62.417001210561516
283,278.9010989010989,9.644366373367534,-61.579908564156064
284,279.8901098901099,10.588259568631766,-60.729883747943866
285,280.8791208791209,11.50607464273717,-59.86768205591479
286,281.86813186813185,12.397732638300466,-58.99406076789104
287,282.8571428571429,13.263177766052683,-58.109778610279626
288,283.84615384615387,14.102377636492227,-57.215595197945156
289,284.83516483516485,14.91532348572869,-56.31227045648706
290,285.8241758241758,15.702030394225652,-55.40056402423911
291,286.8131868131868,16.462537497063497,-54.4812346333432
292,287.80219780219784,17.196908184251846,-53.55503946929318
293,288.7912087912088,17.905230289527186,-52.622733508391185
294,289.7802197802198,18.587616265976266,-51.685068832611265
295,290.7692307692308,19.244203346726906,-50.74279392142812
296,291.75824175824175,19.87515368884869,-49.79665292023271
297,292.7472527472528,20.480654498505363,-48.84738488503567
298,293.73626373626377,21.06091813529768,-47.89572300324017
299,294.72527472527474,21.616182193634522,-46.94239379035969
300,295.7142857142857,22.1467095588666,-45.98811626265961
301,296.7032967032967,22.652788435817367,-45.033601085812414
302,297.6923076923077,23.134732347245954,-44.07954969978103
303,298.6813186813187,23.59288009968084,-43.12665342027879
304,299.6703296703297,24.027595713971355,-42.175592517303215
305,300.65934065934067,24.43926831781667,-41.227035271397064
306,301.64835164835165,24.82831199745227,-40.2816370084669
307,302.6373626373626,25.195165605602217,-39.34003911417074
308,303.62637362637366,25.540292522743336,-38.402868029089724
309,304.61538461538464,25.86418036867866,-37.470734226110565
310,305.6043956043956,26.167340661381026,-36.5442311716726
311,306.5934065934066,26.450308420048906,-35.623934272777106
312,307.5824175824176,26.7136417093157,-34.71039981190937
313,308.57142857142856,26.95792112157478,-33.80416387229446
314,309.5604395604396,27.18374919442694,-32.90574125618767
315,310.54945054945057,27.391749760328228,-32.015624399193804
316,311.53846153846155,27.582567225617876,-31.13428228391186
317,312.5274725274725,27.75686577623896,-30.262159356514164
318,313.5164835164835,27.91532850763382,-29.39967445018553
319,314.50549450549454,28.05865647650447,-28.54721971967187
320,315.4945054945055,28.187567672375625,-27.70515959150997
321,316.4835164835165,28.302795907192195,-26.87382973483228
322,317.4725274725275,28.405089621520105,-26.05353605795667
323,318.46153846153845,28.495210606306355,-25.244553736275567
324,319.4505494505495,28.57393263959138,-24.447126277252014
325,320.43956043956047,28.64204003805068,-23.661464628598644
326,321.42857142857144,28.700326123784276,-22.887746335964444
327,322.4175824175824,28.749591607354866,-22.12611475666495
328,323.4065934065934,28.790642888716928,-21.376678336170883
329,324.39560439560444,28.82429027835907,-20.63950995420083
330,325.3846153846154,28.851346141708675,-19.914646347344572
331,326.3736263736264,28.872622970612934,-19.202087615168416
332,327.3626373626374,28.88893138650649,-18.501796816712513
333,328.35164835164835,28.901078080698156,-17.813699664178877
334,329.34065934065933,28.90986369804878,-17.137684320422363
335,330.32967032967036,28.91608067115727,-16.473601306587483
336,331.31868131868134,28.920511013014426,-15.821263525880536
337,332.3076923076923,28.92392407690999,-15.180446409022647
338,333.2967032967033,28.92707429317317,-14.550888186396126
339,334.2857142857143,28.930698893083285,-13.932290291271983
340,335.2747252747253,28.93551563097802,-13.324317897789658
341,336.2637362637363,28.94222051621448,-12.726600596560345
342,337.25274725274727,28.95148556717009,-12.138733209877984
343,338.24175824175825,28.963956599907377,-11.560276747564444
344,339.2307692307692,28.980251064445156,-10.99075950344687
345,340.2197802197802,29.000955941771025,-10.429678291383059
346,341.20879120879124,29.02662571478636,-9.876499818624684
347,342.1978021978022,29.057780426281358,-9.330662193152246
348,343.1868131868132,29.09490383679681,-8.79157656044721
349,344.1758241758242,29.13844169482617,-8.258628864001302
350,345.16483516483515,29.18880013125759,-7.73118172271875
351,346.1538461538462,29.24634418924255,-7.2085764172621705
352,347.14285714285717,29.311396499818617,-6.6901349763458615
353,348.13186813186815,29.384236112614857,-6.175162353007061
354,349.1208791208791,29.465097489839025,-5.662948680006886
355,350.1098901098901,29.554169670506212,-5.15277159273828
356,351.09890109890114,29.651595610530798,-4.64389860736735
357,352.0879120879121,29.757471702890808,-4.135589541415058
358,353.0769230769231,29.871847480605066,-3.627098963607944
359,354.0659340659341,29.99472550376399,-3.1176786595977997
360,355.05494505494505,30.12606143034348,-2.6065801000704805
361,356.0439560439561,30.265764269037465,-2.093056897837947
362,357.03296703296706,30.413696810885018,-1.5763672407297211
363,358.02197802197804,30.569676235067785,-1.0557762874654204
364,359.010989010989,30.733474882933137,-0.5305585141926242
365,360.0,30.904821193073992,-7.56949807046387e-15
